5.04040455 0.4723 1.1729372945 1.4808906117 0.5061481349
5.18342471 0.4387 0.9629121660 1.4714824617 0.6016363462
5.09792094 0.4722 -1.0003689829 -1.5621370167 -0.5829008561
4.88587843 0.1990 0.5337537110 1.1716600140 0.0667306086
4.88858374 0.0915 -0.2837736444 -0.8184333039 0.1156372277
4.85541256 0.1349 -0.4146295331 -0.9808196912 -0.0185426768
4.86007696 0.4658 0.9634725433 1.5957954264 0.6613067763
4.97400709 0.5047 -1.0023083014 -1.5316521433 -0.8896114165
5.09271203 0.4567 -0.9163160743 -1.4330369309 -0.8759179410
5.15682316 0.4311 0.8646051096 1.4160163311 0.8121347244
5.15191864 0.4378 0.8663376777 1.4671310359 0.7520874986
5.10201478 0.4712 -0.9073475695 -1.5517571458 -0.7339023015
5.04078184 0.5125 -0.9524338168 -1.6302636646 -0.7648985383
5.05612580 0.4967 0.9189575535 1.5683534067 0.8397937545
5.13802902 0.5342 -0.9435459896 -1.6996631078 -0.6816997665
5.03508296 0.4890 0.9200024250 1.6922181568 0.5039122926
4.83994709 0.5045 0.9472984502 1.7457989524 0.5564200036
4.78327474 0.5641 1.0301582399 1.7823416125 0.7585775631
4.80976007 0.5220 1.0062694540 1.6230280443 0.8850028611
4.86963262 0.5143 -0.9804593099 -1.6095287095 -0.8712902715
4.93803937 0.5123 0.9539573888 1.6237873408 0.8291525397
5.01183048 0.4835 -0.8978906534 -1.5868196680 -0.7834121823
5.06708560 0.4539 0.8381669882 1.5524401324 0.7376285808
5.07419617 0.4590 0.8257006879 1.5903877701 0.6936347040
5.02094620 0.5033 0.8779919118 1.6978969722 0.6613775324
4.94277706 0.5564 0.9481636485 1.8161666157 0.6301668199
4.89715819 0.5568 0.9603642217 1.8526188409 0.5351108368
4.94568940 0.1310 -0.4403990170 -0.5664011448 -0.7526981496
5.07507680 0.2903 0.7154148487 1.0664127925 0.8279601410
5.17908110 0.4007 0.8735159499 1.3289195735 0.7929683191
5.21318831 0.4603 -0.9718463337 -1.4559364127 -0.7348544359
5.18309047 0.4910 -1.0285755747 -1.5227577127 -0.6997948912
5.12422035 0.4975 1.0354520253 1.5540899960 0.6895634494
5.05644357 0.5000 1.0121240024 1.5981195312 0.6767641304
4.98616468 0.5050 -0.9799886823 -1.6636224515 -0.6368716515
4.90699958 0.5066 -0.9521951194 -1.7268522666 -0.5704804594
4.82524353 0.5055 -0.9338536798 -1.7739684812 -0.5065637415
4.75127924 0.5264 -0.9524260956 -1.8285811085 -0.5206681848
4.72770503 0.5400 -1.0127269823 -1.7725067579 -0.7036853157
4.78767230 0.4981 -0.9737648008 -1.6497844733 -0.7591813568
4.88786852 0.4992 0.9487993377 1.6506379186 0.7372177012
4.99163819 0.4964 -0.9402805322 -1.6320890845 -0.7150470960
5.08311024 0.4893 -0.9436748115 -1.5873931390 -0.7199657459
5.13565684 0.4980 -0.9552662035 -1.5740108442 -0.7537339685
5.12406990 0.5293 0.9722577185 1.6308654233 0.7818647372
5.05738666 0.5708 0.9993640561 1.7292234332 0.7861667809
4.98237671 0.6059 -1.0298318745 -1.8163724420 -0.7771512060
4.95267061 0.6117 1.0395354370 1.8320662012 0.7774013911
5.00878436 0.5876 -1.0087637785 -1.7906017204 -0.7515975455
5.12360512 0.5482 -0.9513403143 -1.7322730114 -0.6790478626
5.22850242 0.4935 -0.8900815345 -1.6432805657 -0.6000221723
5.26508019 0.4565 -0.8604572334 -1.5729791910 -0.5692087569
5.22491905 0.4641 -0.8745994868 -1.5765425334 -0.6122640559
5.13626513 0.4904 -0.9022479320 -1.6123650355 -0.6953351685
5.02443994 0.4804 0.9009098066 1.5772384613 0.7765774687
4.92073079 0.3541 0.8006989769 1.2852772075 0.8027797621
4.82949560 0.2643 0.7147204635 1.0538824018 0.7825872863
4.75633991 0.3122 0.7737938040 1.2079938916 0.7879833515
4.74169444 0.3773 0.8356785831 1.4068329947 0.7550660500
4.77694182 0.4270 -0.8668581622 -1.5560383915 -0.6896214838
4.84566495 0.4592 0.8717677550 1.6567061211 0.6031198198
4.92905804 0.4570 -0.8559983844 -1.6646494960 -0.5298284796
5.01119498 0.4392 0.8489484103 1.6136728258 0.5026563686
5.06884900 0.4386 0.8773511378 1.5729875050 0.5363247459
5.08089666 0.4691 -0.9341263314 -1.5878935200 -0.6120094293
5.04082285 0.5172 -0.9863357399 -1.6560764744 -0.6870811916
4.97512896 0.5637 1.0192001360 1.7469467749 0.7311202303
4.95667659 0.0233 -0.1388666067 0.0279528473 -0.4142746912
5.01210966 0.0469 0.2756301804 0.1995059419 0.5156224562
5.06704347 0.2154 -0.6651701438 -0.9055016449 -0.6878004288
5.13404922 0.4924 0.9909834899 1.5877843343 0.6415485286
5.20131088 0.4965 0.9850972850 1.6263306356 0.5299760713
5.22111536 0.4749 0.9376775562 1.5996581406 0.5242593925
5.15632077 0.4785 0.9147597341 1.6156270349 0.5836370605
5.02690385 0.4996 0.9273812567 1.6639250040 0.6542407658
4.89521711 0.5163 -0.9410092237 -1.7116242325 -0.6999830007
4.80818670 0.5163 -0.9262807135 -1.7396684266 -0.7059239662
4.78356620 0.5067 0.8955830914 1.7484473221 0.6817260935
